Classification,Pitch0,Roll0,Pitch1,Roll1,Pitch2,Roll2,Pitch3,Roll3,Pitch4,Roll4
K,-627,627,-741,570,228,798,1083,228,1140,171
K,-684,627,-798,570,114,855,1083,171,1140,171
K,-798,570,-855,513,0,855,1083,171,1140,171
K,-855,513,-912,399,0,798,1083,171,1140,171
K,-855,399,-912,342,-114,741,1083,171,1140,171
K,-855,627,-912,456,171,1026,1083,228,1083,171
K,-855,570,-969,399,57,1026,1026,399,1140,171
K,-912,570,-1026,342,57,1026,1026,456,1140,171
K,-855,570,-969,342,114,1026,1026,399,1140,171
K,-855,513,-969,342,114,1026,1026,399,1140,171
K,-855,513,-969,342,114,969,1083,399,1140,228
K,-855,513,-969,342,114,969,1026,399,1140,171
K,-855,513,-969,285,57,969,969,513,1083,228
K,-855,456,-969,285,0,969,969,570,1083,228
K,-855,456,-969,228,0,969,912,627,1083,228
K,-855,456,-969,228,0,912,912,570,1083,228
K,-855,456,-969,228,-57,969,969,570,1083,228
K,-855,456,-969,228,-57,969,969,570,1083,228
K,-855,456,-969,228,-114,969,912,627,1083,285
K,-855,456,-969,228,-114,969,912,627,1083,285
K,-855,456,-969,228,-171,969,912,627,1083,228
K,-855,399,-969,228,-228,912,912,684,1083,285
K,-855,456,-969,171,-228,912,855,741,1083,285
K,-855,399,-1026,171,-342,912,855,741,1083,228
K,-912,399,-969,171,-228,912,912,627,1083,228
K,-912,399,-1026,171,-228,969,912,627,1083,171
K,-912,399,-969,228,-171,969,969,570,1083,171
K,-912,399,-1026,228,-228,969,912,684,1140,114
K,-912,399,-1026,171,-171,1026,912,627,1140,171
K,-912,399,-1026,228,-171,969,912,627,1140,171
K,-912,399,-1026,171,-171,1026,912,627,1140,171
K,-912,399,-1026,228,-57,969,969,627,1083,228
K,-912,399,-1026,228,-57,969,912,627,1083,228
K,-912,399,-969,228,0,969,969,570,1083,285
K,-855,456,-969,228,0,969,969,570,1083,228
K,-855,456,-969,285,0,969,969,570,1083,228
K,-798,513,-912,285,57,969,969,570,1083,228
K,-798,570,-912,285,57,912,969,627,1140,228
K,-798,513,-969,285,0,969,969,627,1140,171
K,-855,513,-969,285,0,969,969,570,1140,171
K,-855,513,-969,285,0,912,969,456,1083,228
K,-798,513,-912,285,0,912,969,513,1083,342
K,-798,513,-912,285,-57,912,912,570,1083,399
K,-798,513,-912,342,-57,912,969,513,1026,399
K,-741,570,-912,342,0,912,969,456,1026,399
K,-741,570,-912,399,0,912,969,456,1026,456
K,-741,570,-855,399,0,912,1026,399,1026,456
K,-741,570,-912,399,-57,912,969,456,1026,456
K,-798,627,-912,399,-57,969,969,456,1026,456
K,-798,627,-912,399,-57,969,1026,456,1026,456
K,-798,627,-912,399,-57,969,1026,456,1083,399
K,-798,627,-912,456,0,969,1026,456,1083,399
K,-798,627,-912,456,0,969,1026,456,1083,342
K,-798,627,-912,456,57,969,1026,456,1083,342
K,-798,627,-912,456,57,1026,1083,456,1140,342
K,-855,627,-969,399,114,969,1083,456,1140,342
K,-855,570,-969,399,57,1026,1083,513,1140,285
K,-912,570,-1026,342,57,1026,1083,513,1140,285
K,-912,570,-969,342,57,1026,1026,513,1140,285
K,-912,513,-969,342,0,1026,1026,513,1140,228
K,-855,513,-969,342,0,1026,969,570,1083,171
K,-912,513,-969,342,-57,1026,912,570,1083,114
K,-912,513,-969,342,-57,1026,912,627,1140,114
K,-912,513,-1026,342,-114,1083,912,627,1140,114
K,-855,513,-969,342,-57,1026,912,570,1083,114
K,-855,570,-969,399,-57,1026,969,513,1083,171
K,-855,627,-912,456,0,1026,1026,399,1083,171
K,-798,627,-912,513,57,1026,1026,342,1083,171
K,-741,684,-855,570,114,969,1083,171,1026,171
K,-741,741,-855,627,171,1026,1140,171,1026,171
K,-741,741,-798,627,171,969,1140,171,1083,171
K,-798,741,-855,627,114,1026,1083,171,1083,171
K,-741,741,-855,627,114,1026,1140,228,1083,228
K,-798,741,-855,627,114,1026,1140,171,1083,228
K,-798,741,-855,627,57,1083,1140,228,1083,228
K,-798,741,-855,627,57,1083,1140,228,1083,171
K,-798,741,-855,627,0,1083,1140,228,1083,171
K,-798,741,-855,627,0,1026,1140,171,1083,171
K,-798,684,-855,570,0,1026,1140,171,1083,228
K,-855,627,-912,570,-57,1026,1083,285,1083,171
K,-855,570,-912,513,-114,1026,1083,342,1083,171
K,-855,570,-912,456,-114,969,1083,342,1083,228
K,-912,456,-969,399,-228,969,969,456,1083,228
K,-912,399,-969,342,-228,969,969,456,1083,228
K,-912,399,-969,342,-285,969,969,456,1083,228
K,-969,342,-1026,285,-342,969,969,513,1083,171
K,-969,342,-1026,285,-342,969,969,570,1140,171
K,-969,342,-1026,285,-285,969,1026,456,1140,171
K,-912,342,-969,285,-171,912,1026,513,1140,171
K,-912,342,-969,228,-114,855,969,570,1140,171
K,-969,228,-1083,171,-228,855,969,570,1140,228
K,-969,285,-1026,228,-285,912,969,570,1140,228
K,-969,285,-1026,171,-285,912,969,570,1083,228
K,-969,228,-1026,171,-399,912,912,627,1083,228
K,-969,228,-1026,114,-456,912,855,684,1083,228
K,-969,171,-1026,114,-456,855,855,684,1083,228
K,-912,171,-1026,114,-399,855,855,684,1083,228
K,-969,171,-1026,114,-399,912,855,684,1083,171
K,-969,228,-1026,114,-285,912,969,570,1083,114
K,-969,228,-1026,171,-228,912,969,570,1140,114
K,-969,285,-1026,171,-228,912,969,570,1140,171
K,-969,228,-1026,171,-228,912,969,570,1140,171
K,-969,285,-1026,171,-228,969,969,570,1140,171
K,-969,285,-1026,171,-285,969,969,627,1140,228
K,-969,285,-1026,228,-285,1026,969,570,1083,228
K,-912,342,-969,285,-171,969,969,513,1083,285
K,-855,399,-969,285,0,912,1026,399,1083,285
K,-855,399,-912,342,0,912,1026,399,1083,285
K,-855,456,-912,342,57,912,1026,456,1083,285
K,-855,456,-969,342,57,969,1026,456,1140,285
K,-855,513,-969,342,171,912,1083,456,1140,285
K,-855,513,-969,399,57,969,1083,399,1140,285
K,-912,513,-969,342,57,969,1083,456,1140,342
K,-855,513,-969,342,0,969,1083,456,1140,342
K,-912,456,-1026,342,-57,1026,1026,456,1083,285
K,-855,456,-969,342,-57,969,1026,456,1083,285
K,-855,456,-969,285,-114,969,969,513,1083,228
K,-855,399,-969,285,-171,969,912,570,1083,228
K,-912,399,-969,228,-228,969,912,570,1083,171
K,-912,342,-1026,228,-285,969,912,627,1083,114
K,-969,342,-1026,228,-228,969,912,627,1140,114
K,-969,342,-1026,228,-228,969,912,684,1140,114
K,-969,399,-1026,228,-228,1026,912,684,1140,57
K,-969,399,-1026,228,-171,1026,969,627,1140,57
K,-969,399,-1026,228,-171,1026,969,627,1140,57
K,-969,399,-1083,228,-171,1026,969,627,1140,57
K,-969,342,-1083,228,-171,1026,969,627,1140,57
K,-969,342,-1026,228,-171,1026,969,570,1083,114
K,-969,342,-1026,228,-171,1026,969,570,1083,57
K,-969,342,-1026,171,-171,1026,912,570,1140,57
K,-969,285,-1083,171,-171,1026,912,627,1140,0
K,-1026,285,-1083,171,-228,1083,912,627,1140,0
K,-1026,228,-1083,114,-228,1083,912,684,1140,0
K,-1026,171,-1083,114,-285,1026,855,684,1140,0
K,-1026,171,-1083,57,-285,1026,855,684,1140,-57
K,-1026,171,-1083,57,-285,1026,855,627,1083,-57
K,-1026,114,-1083,57,-285,1026,855,627,1083,0
K,-1026,114,-1083,0,-285,1026,912,627,1140,0
K,-1026,114,-1083,0,-285,1026,912,627,1140,0
K,-1026,114,-1083,0,-228,1026,912,627,1140,57
K,-1026,114,-1083,0,-228,1026,969,627,1140,57
K,-1026,171,-1083,0,-228,1026,969,627,1140,57
K,-969,171,-1083,0,-171,969,912,627,1083,114
K,-969,228,-1026,57,-114,969,969,570,1083,171
K,-969,228,-1026,57,-114,969,969,513,1083,171
K,-969,228,-1026,57,-114,969,1026,513,1140,228
K,-912,285,-1026,57,-57,969,1026,456,1140,285
K,-912,342,-969,114,0,969,1026,456,1083,342
K,-855,342,-912,114,0,912,1026,399,1026,342
K,-855,399,-912,171,0,912,1026,342,1026,399
K,-855,399,-969,171,0,912,1026,399,1083,399
K,-912,399,-1026,171,0,969,1026,399,1083,342
K,-912,399,-1026,171,0,969,1026,399,1083,342
K,-912,399,-1026,171,0,969,1026,399,1083,285
K,-912,342,-1026,171,0,969,1026,399,1083,228
K,-969,342,-1026,171,-57,1026,1026,399,1140,171
K,-969,285,-1026,171,-57,1026,1026,456,1140,114
K,-969,285,-1026,114,-114,1026,1026,456,1140,57
K,-1026,228,-1083,114,-171,1026,969,513,1140,0
K,-1026,228,-1083,114,-171,1083,969,513,1140,0
K,-1026,171,-1083,57,-228,1083,969,570,1140,0
K,-1026,171,-1083,114,-228,1083,969,513,1140,0
K,-1026,228,-1083,114,-171,1083,969,513,1140,0
K,-1026,228,-1083,114,-171,1083,969,513,1140,0
K,-1026,228,-1083,114,-171,1083,969,513,1140,0
K,-1026,228,-1083,114,-228,1083,912,570,1140,-57
K,-1026,228,-1083,57,-228,1083,912,627,1140,-57
K,-1026,171,-1140,57,-228,1083,912,627,1140,-57
K,-1026,171,-1083,57,-228,1083,912,627,1197,-57
K,-1026,171,-1140,57,-171,1026,912,627,1140,0
K,-1026,228,-1083,114,-171,969,969,513,1140,0
K,-1026,285,-1083,171,-171,1026,969,456,1083,114
K,-969,342,-1026,171,-171,1026,1026,456,1083,114
K,-969,285,-1083,171,-285,1026,969,513,1140,114
K,-969,285,-1083,114,-285,969,969,513,1140,114
K,-969,285,-1026,171,-228,969,1026,456,1083,171
K,-969,342,-1026,171,-228,969,1026,456,1083,171
K,-969,342,-1026,171,-171,969,1026,456,1083,171
K,-969,342,-1026,171,-171,969,1026,513,1140,228
K,-969,342,-1026,171,-114,969,1026,513,1140,228
K,-969,399,-1026,171,-57,969,1026,456,1140,228
K,-912,399,-1026,228,-57,969,1026,456,1083,228
K,-969,399,-1026,171,-57,912,1026,513,1140,228
K,-969,342,-1026,171,0,969,1026,456,1140,228
K,-969,399,-1026,228,0,912,1026,456,1083,228
K,-912,399,-1026,228,0,912,1026,456,1083,285
K,-912,399,-1026,228,-57,969,1026,456,1083,285
K,-912,399,-1026,171,-114,969,1026,513,1140,228
K,-969,342,-1026,171,-171,969,1026,513,1140,228
K,-969,342,-1026,171,-171,969,1026,513,1140,171
K,-969,342,-1026,171,-228,969,1026,513,1140,171
K,-969,342,-1026,171,-285,969,1026,513,1140,171
K,-969,342,-1083,171,-342,969,969,570,1140,114
K,-1026,285,-1083,171,-342,969,969,570,1140,114
K,-1026,285,-1083,171,-342,969,969,570,1140,114
K,-1026,285,-1083,114,-399,969,969,627,1140,114
K,-1026,285,-1083,114,-342,969,969,627,1140,57
K,-1026,285,-1083,114,-342,969,969,627,1140,57
K,-1026,285,-1083,114,-342,969,969,570,1140,57
K,-1026,285,-1083,114,-342,969,912,570,1140,57
K,-1026,285,-1083,114,-342,969,912,570,1083,0
K,-1026,228,-1083,114,-342,969,912,627,1140,0
K,-1026,228,-1083,114,-399,969,912,627,1140,0
K,-1026,171,-1083,57,-456,969,912,684,1140,0
K,-1026,171,-1140,57,-456,969,912,684,1140,0
K,-1026,171,-1083,57,-456,969,912,684,1140,0
K,-1026,171,-1083,57,-456,969,912,627,1140,0
K,-1026,171,-1083,57,-456,969,912,684,1140,0
K,-1026,228,-1083,57,-399,969,912,684,1140,0
K,-1026,228,-1083,57,-399,969,912,684,1140,57
K,-1026,228,-1083,114,-399,969,912,684,1140,57
K,-1026,285,-1083,114,-342,969,912,684,1140,114
K,-969,285,-1083,114,-342,969,969,627,1140,114
K,-969,285,-1026,114,-285,969,969,627,1140,171
K,-969,342,-1026,171,-285,969,969,627,1140,171
K,-912,342,-1026,171,-228,969,912,627,1083,228
L,-855,-570,-741,-741,-969,-570,912,627,627,-627
L,-798,-570,-684,-741,-969,-570,912,627,570,-627
L,-741,-570,-684,-741,-912,-570,912,627,570,-570
L,-798,-570,-684,-741,-969,-570,969,570,570,-570
L,-798,-513,-684,-741,-969,-513,969,570,570,-627
L,-798,-513,-684,-684,-969,-513,969,513,513,-627
L,-798,-456,-741,-684,-969,-456,969,513,513,-684
L,-855,-456,-741,-684,-969,-456,969,513,513,-684
L,-855,-399,-741,-627,-969,-399,1026,456,513,-684
L,-855,-399,-798,-627,-1026,-399,1026,399,513,-684
L,-855,-399,-798,-627,-1026,-399,1026,456,456,-684
L,-855,-456,-798,-684,-1026,-399,1026,456,456,-741
L,-855,-456,-741,-684,-1026,-456,969,513,513,-741
L,-855,-513,-741,-741,-1026,-456,969,570,513,-684
L,-855,-513,-741,-741,-1026,-456,969,570,456,-627
L,-855,-456,-741,-684,-969,-456,969,570,456,-627
L,-855,-456,-741,-684,-969,-456,969,513,456,-627
L,-855,-456,-741,-684,-1026,-456,1026,513,456,-684
L,-855,-399,-741,-627,-1026,-456,969,513,456,-684
L,-855,-399,-741,-627,-969,-399,969,456,513,-627
L,-855,-399,-798,-627,-1026,-399,969,570,570,-627
L,-855,-399,-798,-627,-1026,-399,969,627,627,-627
L,-855,-399,-798,-627,-1026,-399,969,627,627,-570
L,-855,-342,-798,-570,-1026,-342,969,627,684,-570
L,-855,-342,-798,-570,-1026,-342,969,570,741,-684
L,-855,-285,-798,-513,-969,-285,969,456,741,-513
L,-855,-285,-855,-570,-1026,-342,969,513,741,-399
L,-855,-342,-855,-570,-1026,-342,969,513,741,-399
L,-855,-342,-798,-570,-1026,-342,912,570,741,-399
L,-855,-399,-855,-627,-1026,-399,798,798,684,-456
L,-855,-399,-798,-627,-1026,-342,855,684,684,-456
L,-855,-342,-855,-570,-1026,-342,627,912,684,-456
L,-855,-342,-855,-570,-1026,-342,627,969,741,-456
L,-912,-342,-855,-627,-1083,-342,627,969,684,-456
L,-912,-342,-855,-570,-1083,-342,798,798,684,-456
L,-855,-285,-855,-570,-1083,-285,855,684,684,-513
L,-912,-285,-855,-513,-1026,-228,912,570,627,-570
L,-912,-228,-855,-513,-1026,-228,969,513,513,-627
L,-912,-342,-855,-570,-1026,-285,912,627,456,-627
L,-912,-399,-855,-684,-1083,-399,855,741,399,-741
L,-912,-342,-855,-570,-1083,-342,912,684,456,-684
L,-912,-285,-855,-513,-1026,-285,912,570,513,-627
L,-855,-285,-855,-513,-1026,-285,912,570,570,-570
L,-855,-399,-798,-627,-1026,-399,855,741,570,-456
L,-798,-456,-741,-684,-969,-456,798,741,570,-399
L,-741,-513,-684,-684,-969,-570,798,798,627,-399
L,-798,-456,-684,-684,-969,-570,798,741,684,-399
L,-798,-399,-684,-684,-912,-513,798,684,741,-399
L,-855,-399,-684,-684,-912,-570,798,684,741,-399
L,-855,-342,-741,-627,-912,-570,798,684,741,-399
L,-855,-171,-741,-570,-912,-513,855,684,741,-456
L,-912,-171,-798,-570,-912,-513,798,798,798,-513
L,-912,-228,-798,-627,-969,-570,741,798,798,-513
L,-912,-342,-798,-627,-969,-570,855,684,855,-513
L,-912,-285,-798,-570,-969,-456,969,456,855,-570
L,-912,-285,-798,-570,-969,-399,1026,399,855,-570
L,-912,-342,-798,-570,-969,-399,1026,399,855,-570
L,-912,-399,-798,-570,-969,-399,1026,399,855,-570
L,-912,-399,-798,-570,-1026,-342,1026,399,855,-570
L,-912,-399,-798,-570,-1026,-342,1026,399,855,-570
L,-912,-342,-855,-570,-1026,-342,1026,399,855,-570
L,-912,-228,-855,-513,-1026,-342,1026,456,855,-570
L,-969,-285,-855,-570,-1026,-399,1026,513,855,-570
L,-912,-342,-798,-627,-969,-399,1026,513,798,-570
L,-912,-456,-741,-684,-969,-513,969,570,741,-627
L,-912,-456,-741,-741,-969,-513,912,627,741,-684
L,-912,-399,-798,-684,-969,-456,912,627,741,-627
L,-969,-342,-798,-684,-1026,-456,969,627,741,-627
L,-969,-342,-855,-627,-1026,-399,969,570,741,-684
L,-969,-285,-855,-627,-1026,-399,1026,513,741,-684
L,-969,-285,-855,-627,-1026,-399,1026,513,684,-684
L,-969,-285,-855,-627,-1026,-399,1026,513,627,-741
L,-969,-342,-855,-627,-1026,-399,969,513,570,-741
L,-969,-399,-798,-684,-1026,-456,969,570,570,-741
L,-969,-399,-798,-684,-1026,-456,969,627,513,-741
L,-912,-399,-798,-684,-969,-456,969,570,513,-741
L,-912,-399,-741,-684,-969,-456,969,570,570,-684
L,-855,-456,-741,-684,-969,-513,969,570,570,-627
L,-855,-456,-684,-741,-912,-570,855,684,627,-570
L,-798,-513,-627,-741,-912,-627,798,741,627,-456
L,-798,-456,-627,-684,-912,-570,855,684,684,-456
L,-741,-456,-627,-684,-855,-570,855,627,684,-399
L,-741,-456,-570,-684,-855,-570,798,684,684,-342
L,-684,-513,-570,-684,-855,-627,798,741,684,-342
L,-741,-513,-570,-741,-855,-627,798,798,741,-399
L,-741,-456,-627,-684,-912,-570,855,627,741,-399
L,-798,-342,-684,-570,-912,-456,969,513,741,-456
L,-798,-285,-741,-570,-912,-399,969,513,798,-456
L,-798,-285,-741,-513,-969,-399,969,570,798,-456
L,-855,-228,-798,-513,-969,-342,912,513,798,-456
L,-855,-228,-798,-513,-969,-342,969,513,741,-513
L,-912,-228,-855,-513,-1026,-285,969,570,741,-570
L,-912,-228,-798,-513,-1026,-342,912,570,741,-570
L,-912,-285,-855,-570,-1026,-342,912,627,741,-570
L,-912,-285,-855,-513,-1026,-285,969,570,741,-627
L,-969,-228,-912,-513,-1026,-285,969,570,741,-627
L,-969,-171,-912,-456,-1083,-228,1026,456,741,-627
L,-1026,-57,-969,-342,-1083,-114,1083,399,741,-684
L,-1026,-57,-969,-342,-1083,-114,1026,399,741,-684
L,-1026,-114,-969,-399,-1083,-171,1026,456,684,-627
L,-969,-228,-912,-513,-1083,-285,969,513,684,-684
L,-1026,-171,-1026,-399,-1026,-342,855,741,570,-684
L,-1026,-171,-1026,-399,-1083,-342,855,741,570,-684
L,-1026,-171,-1026,-399,-1083,-399,855,798,570,-684
L,-1026,-171,-1026,-399,-1083,-342,855,741,570,-684
L,-1026,-114,-1026,-342,-1083,-342,855,741,570,-684
L,-1026,-114,-1026,-342,-1083,-342,912,684,627,-684
L,-1026,-114,-1026,-285,-1083,-342,855,684,627,-627
L,-969,-57,-1026,-285,-1026,-285,912,684,627,-627
L,-1026,-57,-1026,-285,-1026,-285,912,684,627,-627
L,-1026,-57,-1026,-285,-1083,-285,912,684,684,-570
L,-969,-57,-1026,-285,-1026,-285,912,627,684,-570
L,-969,-57,-1026,-285,-1026,-285,912,627,684,-570
L,-969,-57,-1026,-285,-1026,-342,912,684,684,-570
L,-969,-114,-1026,-285,-1026,-342,912,684,684,-570
L,-969,-114,-969,-285,-1026,-342,912,684,684,-627
L,-969,-114,-969,-342,-1026,-342,912,684,684,-627
L,-969,-114,-969,-342,-1026,-342,855,684,684,-570
L,-969,-114,-969,-399,-1026,-399,855,684,684,-570
L,-969,-114,-969,-399,-1026,-399,855,684,684,-570
L,-969,-171,-912,-456,-969,-456,855,741,684,-570
L,-969,-171,-912,-513,-969,-513,855,741,684,-570
L,-912,-171,-912,-456,-969,-513,855,741,741,-570
L,-912,-171,-855,-456,-969,-456,855,684,741,-570
L,-912,-171,-912,-456,-969,-456,855,741,741,-570
L,-912,-228,-855,-513,-912,-513,798,741,741,-513
L,-912,-285,-855,-513,-912,-570,798,741,741,-456
L,-912,-285,-855,-513,-912,-570,798,741,798,-456
L,-912,-285,-855,-513,-969,-570,855,741,798,-456
L,-912,-285,-855,-513,-969,-513,855,741,798,-513
L,-969,-285,-912,-513,-969,-513,855,741,798,-513
L,-969,-228,-855,-513,-969,-513,855,741,798,-513
L,-912,-228,-912,-513,-969,-513,855,684,798,-513
L,-912,-228,-855,-513,-969,-513,855,684,798,-513
L,-912,-285,-855,-513,-969,-513,855,684,741,-513
L,-912,-228,-912,-399,-969,-456,969,513,627,-627
L,-912,-228,-912,-399,-969,-456,969,513,627,-627
L,-912,-228,-912,-399,-969,-456,969,513,627,-570
L,-912,-228,-912,-399,-969,-399,969,513,627,-570
L,-969,-228,-969,-399,-1026,-456,969,570,627,-570
L,-969,-228,-969,-399,-1026,-399,969,570,627,-627
L,-969,-228,-969,-399,-1026,-399,969,570,627,-627
L,-969,-171,-969,-399,-1026,-399,969,570,627,-627
L,-969,-171,-969,-399,-1026,-399,969,570,627,-627
L,-969,-171,-969,-399,-1026,-399,969,570,627,-627
L,-969,-171,-969,-399,-1026,-399,969,570,627,-627
L,-969,-228,-969,-399,-1026,-399,969,570,627,-627
L,-969,-228,-969,-399,-1026,-399,969,570,627,-570
L,-969,-171,-969,-399,-1026,-399,969,570,627,-627
L,-969,-228,-969,-399,-1026,-399,912,570,627,-627
L,-969,-228,-969,-399,-1026,-456,912,627,627,-570
L,-969,-228,-969,-399,-1026,-456,912,627,627,-570
L,-969,-228,-969,-399,-1026,-456,912,627,627,-627
L,-969,-228,-969,-399,-1026,-456,912,627,627,-627
L,-969,-228,-969,-399,-1026,-456,912,627,627,-570
L,-969,-228,-969,-399,-1026,-399,912,627,627,-570
L,-969,-171,-969,-399,-1026,-399,912,627,627,-570
L,-969,-171,-969,-399,-1026,-399,912,627,627,-570
L,-969,-171,-969,-399,-1026,-399,912,627,627,-570
L,-969,-171,-969,-399,-1026,-399,912,627,627,-570
L,-969,-171,-969,-342,-1026,-399,912,627,627,-570
L,-969,-171,-969,-342,-1026,-399,912,627,627,-570
L,-969,-171,-969,-342,-1026,-399,912,627,627,-570
L,-969,-171,-969,-342,-1026,-399,912,570,627,-570
L,-969,-171,-969,-342,-1026,-399,912,570,627,-570
L,-969,-171,-969,-342,-1026,-399,912,627,627,-570
L,-969,-171,-969,-342,-1026,-342,912,570,627,-627
L,-969,-171,-969,-342,-1026,-342,912,627,627,-627
L,-969,-171,-969,-342,-1026,-399,912,684,627,-627
L,-969,-171,-969,-399,-1026,-399,912,684,570,-627
L,-1026,-171,-1026,-342,-1083,-342,912,684,627,-627
L,-969,-171,-1026,-342,-1026,-342,912,684,570,-627
L,-969,-171,-969,-342,-1026,-342,855,684,570,-627
L,-912,-228,-969,-399,-1083,-285,855,684,456,-570
L,-912,-228,-969,-342,-1083,-285,912,684,456,-627
L,-912,-228,-969,-342,-1083,-285,912,627,456,-570
L,-912,-228,-969,-342,-1083,-285,912,627,456,-627
L,-912,-228,-969,-342,-1026,-228,912,627,456,-627
L,-912,-228,-969,-342,-1083,-285,912,627,456,-627
L,-912,-171,-969,-342,-1083,-228,912,627,456,-570
L,-912,-171,-969,-342,-1083,-228,912,627,456,-627
L,-912,-171,-969,-342,-1083,-228,912,627,456,-627
L,-912,-171,-912,-342,-1026,-285,912,570,456,-627
L,-912,-228,-969,-342,-1083,-285,912,627,456,-627
L,-912,-228,-969,-399,-1083,-285,912,627,456,-627
L,-912,-285,-969,-399,-1083,-342,912,627,456,-627
L,-912,-285,-912,-456,-1026,-342,912,627,456,-627
L,-912,-285,-912,-456,-1026,-342,912,627,456,-627
L,-912,-285,-912,-456,-1026,-399,912,627,456,-627
L,-912,-285,-912,-456,-1026,-399,855,684,456,-627
L,-912,-285,-912,-456,-969,-456,855,684,513,-627
L,-912,-285,-912,-513,-969,-456,855,684,513,-627
L,-912,-285,-912,-513,-969,-513,855,741,513,-627
L,-912,-285,-912,-513,-969,-513,798,741,513,-627
L,-912,-285,-912,-513,-969,-570,798,798,570,-627
L,-912,-285,-912,-513,-969,-570,798,741,570,-570
L,-912,-228,-912,-513,-969,-570,798,741,570,-627
L,-912,-228,-912,-456,-969,-513,855,741,570,-627
L,-912,-228,-912,-456,-969,-513,855,741,627,-627
L,-912,-228,-912,-456,-969,-513,855,684,570,-570
L,-912,-228,-912,-513,-969,-513,855,684,570,-570
L,-912,-285,-912,-513,-969,-513,855,684,627,-570
L,-912,-285,-912,-513,-969,-513,855,684,627,-570
L,-912,-285,-912,-456,-969,-513,855,684,627,-627
L,-912,-285,-912,-456,-969,-513,855,684,627,-627
L,-912,-285,-912,-456,-969,-513,855,684,627,-627
L,-912,-285,-912,-456,-969,-513,912,627,627,-627
L,-912,-285,-912,-456,-969,-513,912,627,627,-627
L,-912,-285,-912,-456,-969,-513,912,627,570,-627
L,-912,-285,-912,-456,-969,-513,912,570,627,-627
L,-912,-228,-912,-399,-969,-456,969,570,627,-627
L,-855,-228,-912,-342,-1026,-342,969,513,456,-627
L,-855,-228,-912,-399,-1026,-342,969,513,456,-627
L,-855,-228,-855,-342,-1026,-342,969,513,456,-570
L,-798,-228,-855,-342,-969,-342,969,513,513,-570
L,-798,-228,-855,-342,-969,-342,969,456,513,-570
L,-798,-228,-855,-342,-969,-342,969,513,456,-513
L,-798,-228,-855,-342,-1026,-342,969,513,513,-570
L,-855,-228,-855,-342,-1026,-342,969,570,456,-570
L,-855,-228,-855,-342,-1026,-342,969,513,513,-570
L,-855,-228,-855,-342,-1026,-342,969,513,513,-570
L,-798,-228,-855,-342,-1026,-342,969,513,513,-570
L,-855,-228,-855,-399,-1026,-342,969,570,513,-513
L,-855,-228,-855,-399,-1026,-342,912,570,513,-456
L,-855,-285,-855,-399,-1026,-342,912,570,513,-513
L,-855,-285,-912,-399,-1026,-342,912,627,570,-456
L,-855,-285,-912,-399,-1026,-342,912,627,570,-456
L,-855,-228,-912,-399,-1026,-342,912,627,570,-456
L,-855,-228,-912,-399,-1026,-285,912,627,570,-513
L,-855,-228,-912,-399,-1026,-285,912,627,570,-570
L,-912,-228,-912,-399,-1026,-285,912,627,513,-513
L,-912,-228,-912,-399,-1026,-342,912,627,513,-570
L,-912,-228,-912,-399,-1026,-342,912,627,456,-570
L,-912,-228,-912,-399,-1026,-342,912,684,456,-570
L,-912,-228,-969,-399,-1026,-285,912,684,456,-570
L,-912,-228,-969,-399,-1083,-285,912,684,456,-627
L,-912,-228,-969,-399,-1083,-285,855,684,456,-627
L,-912,-228,-969,-399,-1083,-285,855,741,456,-627
L,-912,-228,-969,-399,-1083,-285,855,741,456,-627
L,-912,-228,-969,-399,-1083,-285,855,741,456,-627
L,-912,-228,-969,-399,-1083,-285,855,741,456,-627
L,-912,-228,-969,-399,-1083,-285,855,741,456,-627
L,-912,-228,-969,-399,-1083,-285,855,741,456,-627
L,-912,-228,-969,-399,-1083,-285,855,741,456,-627
L,-912,-285,-969,-399,-1083,-285,855,741,456,-627
L,-912,-228,-969,-399,-1083,-285,855,741,456,-627
L,-912,-228,-969,-399,-1083,-285,855,741,456,-627
L,-912,-228,-969,-399,-1083,-285,855,684,456,-570
L,-912,-228,-969,-399,-1083,-285,855,741,456,-570
L,-912,-171,-912,-285,-1026,-285,969,513,684,-570
L,-912,-171,-969,-342,-1026,-285,969,570,684,-570
L,-912,-171,-912,-342,-1026,-285,969,570,684,-570
L,-912,-171,-912,-342,-1026,-285,969,570,627,-570
L,-912,-171,-912,-342,-1026,-285,969,570,627,-570
L,-912,-171,-912,-342,-1026,-285,969,570,627,-570
L,-912,-171,-912,-342,-1026,-285,969,570,627,-570
L,-912,-171,-912,-342,-1026,-285,969,570,627,-570
L,-912,-171,-912,-342,-1026,-285,969,627,627,-570
L,-912,-171,-912,-342,-1026,-285,969,627,627,-570
L,-912,-171,-912,-342,-1026,-285,969,627,627,-570
L,-912,-228,-912,-342,-1026,-285,969,627,627,-570
L,-855,-171,-912,-342,-1026,-285,969,627,627,-570
L,-855,-171,-912,-342,-1026,-285,969,627,627,-570
L,-855,-171,-912,-342,-1026,-285,969,570,627,-513
L,-855,-228,-912,-342,-1026,-285,969,570,627,-513
L,-855,-228,-912,-342,-1026,-342,912,627,627,-513
L,-855,-228,-912,-342,-1026,-342,912,570,627,-513
L,-855,-228,-912,-342,-1026,-285,969,570,627,-513
L,-855,-228,-912,-342,-1026,-285,969,570,627,-513
L,-855,-171,-912,-342,-1026,-285,969,570,627,-456
